线路类型,是否c2c,是否生鲜妥投及时,保价金额,始发城市,目的城市,寄件人id,收件人id,寄件是否内部,配送超时时长,异常原因,进线渠道,妥投到进线时长,索赔金额,商品类型,新旧程度,寄件B/C,进线人身份,始发网点万单理赔率,始发网点赔付比例,目的网点万单理赔率,目的网点赔付比例,实际赔付金额,理赔差额,异常原因_编码,进线渠道_编码,商品类型_编码,进线人身份_编码,妥投到进线时长_分桶,虚报比例,生鲜妥投组合类别_编码,始发网点类别_target_encoded,目的网点类别_target_encoded,数分位指标,风险标注,风险标注_编码,始发城市_风险特征,目的城市_风险特征,寄件人_风险特征,收件人_风险特征,预测赔付金额,风险等级,预测置信区间_下限,预测置信区间_上限,预测误差范围
2,0,0,11.281,133,253,14084,118269,-1,427864,未知,Internal Software,839309,1180.58,Electronic Product,-1,C,Receiver,18.45060318,0.993213532,4.06652446,0.991103605,335.69,750.7015011708448,0,2,6,1,6,0.7156567111080994,2,263.94968397291194,242.46427917620136,1.7422579757652301,合理诉求,0,83.79506693625162,88.44503967461968,68.24600872875986,69.56804537759288,429.8784988291551,高风险,293.29894643485125,566.4580512234589,136.57955239430382
2,0,0,0.0,166,133,170221,380607,-1,427863,Suspected Lost,Call,399360,117.45,Maternity & Baby Products,0,Not Known,Consigner,34.45833033,0.948635395,1.34713637,0.914514586,25.45,64.72502683534402,6,0,13,0,5,0.7833120476798637,2,335.8718322295806,259.16695852534565,1.2047474949308052,合理诉求,0,135.52203326121742,61.02806005580893,32.23256013463083,59.26681020983401,52.72497316465598,低风险,0.0,189.3045255589598,136.57955239430382
2,0,0,12.287,355,187,184209,223364,-1,427800,Suspected Lost,Call,-7202,1268.39,Miscellaneous Goods,-1,C,Receiver,31.88551762,0.973367384,56.7297521,0.978170478,316.19,824.0832520584429,6,0,14,1,0,0.7507154739472874,2,324.8530396475771,369.6626315789474,1.8505968208831114,合理诉求,0,89.67072037613782,67.73202556024641,177.6102784642785,101.36237604447749,444.30674794155726,高风险,307.7271955472535,580.886300335861,136.57955239430382
2,0,0,13.432,178,5,214517,325932,-1,-203621,未知,Call,502468,527.34,Electronic Product,-1,B,Receiver,25.92256647,0.909672635,167.0528742,0.971565228,489.62,308.1138688246874,0,0,6,1,5,0.0715288049455759,2,295.5821266968326,413.0610297482838,1.3990795151344282,合理诉求,0,70.60643042511512,71.0532214583852,14.896044754767528,45.365858193144334,219.22613117531264,中低风险,82.64657878100883,355.80568356961646,136.57955239430382
2,0,0,2151.769,178,222,28263,250717,-1,427852,Pickup Error,Internal Software,2472220,1266.48,Documents & Bills,0,B,Receiver,77.4874287,0.994561438,21.30392768,0.994273534,473.83,746.3494763529587,4,2,4,1,6,0.6258685490493336,2,342.5651168224299,317.04852422907487,1.4321737884969044,合理诉求,0,70.60643042511512,98.54384263464463,1.5962665371935814,7.0189815402427405,520.1305236470413,高风险,383.55097125273744,656.7100760413451,136.57955239430382
2,0,0,539.778,92,222,101529,40006,-1,427849,未知,Internal Software,1152403,350.6,Miscellaneous Goods,0,C,Consigner,142.8829252,0.992847674,6.04514117,0.946393104,102.89,160.18123433290543,0,2,14,0,6,0.7065316600114091,2,374.0520222222222,261.6746428571429,0.836810506925346,合理诉求,0,79.11691101529334,98.54384263464463,11.72842236090188,6.145528295502894,190.4187656670946,中低风险,53.83921327279077,326.99831806139844,136.57955239430382
2,0,1,20.451,190,99,185976,13153,-1,-145614,未知,Internal Software,39409,225.59,Hardware,-1,C,Consigner,0.0,0.852619255,0.0,0.990088421,15.11,125.0370293145734,0,2,9,0,2,0.9330200806773348,2,231.2032466063349,203.0566087613293,1.2312493516501029,合理诉求,1,71.5114161909546,59.35468923460395,8.351817812845637,11.220916401894817,100.5529706854266,低风险,0.0,237.1325230797304,136.57955239430382
1,0,0,74.87,178,179,217151,199880,-1,427597,未知,Call,338926,559.29,Miscellaneous Goods,-1,B,Receiver,22.18284444,0.954047625,59.82599665,0.743922099,183.29,355.988658169029,0,0,14,1,5,0.6722809276046416,2,313.76289760348584,353.6351434878587,1.742468527022974,合理诉求,0,70.60643042511512,53.117201719191335,6.133996904973979,6.357721323203333,203.30134183097093,中低风险,66.72178943666711,339.88089422527474,136.57955239430382
2,0,0,680.555,275,0,130836,221746,-1,24253,未知,Vendor Consultation,10582,101.41,Documents & Bills,-1,B,Consigner,52.39367279,0.942143922,73.7322965,0.966931918,90.81,66.08110833464008,0,6,4,0,2,0.1045261808500147,2,313.9089870689655,372.0839508928572,1.8189684657418077,合理诉求,0,111.66937259706556,77.14359760454522,1.3442657964600595,0.1487921004174278,35.32889166535992,低风险,0.0,171.90844405966374,136.57955239430382
2,0,0,17.563,110,187,187551,232902,-1,427857,Damage,Internal Software,2156542,1719.42,Alcohol,0,B,Consigner,43.65001281,0.976676101,190.9287097,0.968692961,790.63,1028.7993167688087,1,2,0,0,6,0.540176338532761,2,335.95823798627003,434.3305803571429,1.4875195923325313,合理诉求,0,92.7463058851104,67.73202556024641,92.62619188708724,92.62619188708724,690.6206832311915,高风险,554.0411308368876,827.2002356254953,136.57955239430382
2,0,0,12.186,115,211,15877,300000,-1,-47120,未知,Call,955948177,1949.27,Appliances,0,B,Unknown,0.0,0.976861067,8.510363661,0.969446431,225.11,1604.4745857744442,0,0,2,3,6,0.8845157417905165,2,240.5930162412993,280.7192633928572,4.639953335899001,合理诉求,1,201.67649841277105,71.60431225534542,48.88573852990402,154.63751533829563,344.7954142255557,中高风险,208.21586183125189,481.3749666198595,136.57955239430382
1,1,0,90.667,247,3,183889,137960,-1,427846,未知,Vendor Consultation,1566552,467.8,Fresh,0,B,Receiver,0.775579225,0.995250885,10.52683918,0.94973792,252.98,275.4138835573248,0,6,7,1,6,0.4592133390337751,1,245.5117129629629,266.1820787746171,1.4241657499697753,合理诉求,0,28.605987356268468,65.20765167527946,84.40978101154276,82.03550149705923,192.3861164426752,中低风险,55.80656404837134,328.965668836979,136.57955239430382
2,1,0,27.121,173,3,103607,15885,-1,-58508,未知,Call,85137,1042.21,Hardware,0,C,Consigner,34.89593104,0.97852902,7.599938145,0.976808503,276.17,643.4748029841417,0,0,9,0,2,0.7350150161675669,2,319.19109619686805,275.80718681318683,1.6097526757410197,合理诉求,0,124.2119996892364,65.20765167527946,57.36228330399735,51.8789907578805,398.7351970158584,高风险,262.15564462155464,535.3147494101622,136.57955239430382
2,0,0,413.201,100,207,89219,453240,-1,427840,未知,Call,1914565,2318.36,Dried Groceries,0,C,Consigner,50.46473037,0.997845412,96.70603764,0.981725929,1320.91,1433.5365939855997,0,0,5,0,6,0.4302394796321537,2,335.2251025056948,413.0610297482838,1.6183096814245785,合理诉求,0,58.61618670133044,12.683435917817016,48.62411650554023,193.0836394606229,884.8234060144006,高风险,748.2438536200967,1021.4029584087044,136.57955239430382
2,0,0,161.935,221,101,188096,182062,-1,93439,未知,Call,-77759,1687.14,Miscellaneous Goods,-1,C,Consigner,0.0,0.990263252,10.91492254,0.859525315,638.88,1022.600985435908,0,0,14,0,0,0.6213236601586117,2,232.9513195201745,268.2698901098901,1.5365004350731875,合理诉求,0,43.55644786052272,60.42158639021535,10.354681314634671,10.354681314634671,664.5390145640921,高风险,527.9594621697883,801.118566958396,136.57955239430382
2,0,0,544.298,25,307,191336,300000,-1,427864,Pickup Error,Call,36113479,3846.79,Dried Groceries,0,Not Known,Consigner,87.33462808,0.983490548,98.71371489,0.979411706,634.91,3036.864709419817,4,0,5,0,6,0.8349506991543599,2,361.5607954545454,413.0610297482838,3.7449377207696504,合理诉求,1,88.02025973044574,95.02067443240117,154.53972755091186,154.63751533829563,809.925290580183,高风险,673.3457381858791,946.5048429744868,136.57955239430382
2,0,0,364.26,117,64,17220,207286,-1,-31789,Damage,Call,492109,100.8,Pharmaceuticals,-1,B,Receiver,2.709628705,0.994980286,23.66004899,0.998286257,29.69,64.54135423627943,1,0,15,1,5,0.7054563492063493,2,281.3449339207049,332.48595348837205,1.732251747569541,合理诉求,0,56.67830523444094,49.43616584608864,4.539154910563789,9.35100182898247,36.25864576372057,低风险,0.0,172.8381981580244,136.57955239430382
2,0,0,109.705,2,217,180144,452522,-1,427775,未知,Call,811141,195.7,Furniture,-1,B,Consigner,17.03426812,0.996039184,4.310133202,0.994619055,52.48,103.70001053347683,0,0,8,0,6,0.7318344404701074,2,286.4287846481877,241.10457274826788,1.1150540029986273,合理诉求,0,62.84702059293448,70.60103309728478,6.963121188722979,10.92513980829216,91.99998946652316,低风险,0.0,228.57954186082696,136.57955239430382
2,0,0,24.727,0,178,206818,384363,-1,-175838,Suspected Lost,Internal Software,226064,552.86,Hardware,0,C,Receiver,11.24338466,0.957420672,2.197806752,0.881046676,19.95,331.5536257562303,6,2,9,1,4,0.963914915168397,2,282.6665707964602,237.6909409190372,1.4914265363919152,合理诉求,2,59.08910110031514,81.0676732915042,94.93363259877296,15.164105941829003,221.30637424376968,中高风险,84.72682184946586,357.8859266380735,136.57955239430382
2,0,0,454.172,110,155,227346,271897,-1,93455,未知,Call,266750,1424.78,Hardware,-1,B,Consigner,39.65777657,0.967773031,101.8936081,0.997282887,892.38,833.211838785876,0,0,9,0,5,0.3736717247575064,2,327.74744874715265,423.8379372197309,1.4061029486948686,合理诉求,0,92.7463058851104,62.56321223928143,89.08350723258485,4.968428066259089,591.568161214124,高风险,454.9886088198201,728.1477136084278,136.57955239430382
2,1,0,149.524,15,1,227346,120965,-1,427861,Pickup Error,Internal Software,1723605,301.7,Miscellaneous Goods,-1,B,Consigner,11.86894865,0.990439995,12.8490636,0.929344446,295.27,150.56195179386165,4,2,14,0,6,0.0213125621478289,2,277.79844097995544,281.7043973214286,0.9896403534102057,合理诉求,0,79.48164925055026,65.76028831767645,89.08350723258485,3.3731928829944025,151.13804820613834,中低风险,14.558495811834518,287.7176006004421,136.57955239430382
3,0,0,55.878,0,3,183889,189852,-1,-34398,Damage,Vendor Consultation,-51628,205.94,Alcohol,-1,B,Consigner,1.027069271,0.852628228,90.31190786,0.947720262,57.85,100.36135681152471,1,6,0,0,0,0.7190929396911722,2,245.51675496688745,346.0820316027088,0.9416648008367321,合理诉求,0,59.08910110031514,65.20765167527946,84.40978101154276,10.490890524965224,105.57864318847528,低风险,0.0,242.15819558277911,136.57955239430382
2,0,0,454.972,15,190,216517,18910,-1,-15734,Damage,Call,751952,1305.91,Miscellaneous Goods,0,B,Consigner,213.9274187,0.999999982,189.8207129,0.965890357,1294.76,677.736085522804,1,0,14,0,6,0.0085381075265524,2,365.18678651685394,433.8183518930958,1.077184018485509,合理诉求,0,79.48164925055026,42.27109806210031,19.64725254268289,58.06940505360973,628.173914477196,高风险,491.5943620828922,764.7534668714999,136.57955239430382
2,0,1,0.0,25,102,212637,300000,-1,427864,Damage,Call,44245815,2683.02,Miscellaneous Goods,0,C,Receiver,0.0,0.977856883,6.719839966,0.979630501,432.32,2163.42655833702,1,0,14,1,6,0.8388681411245537,2,234.50764254385965,270.95794520547946,4.1556930710194635,合理诉求,1,88.02025973044574,117.53030179681907,302.7511458595863,154.63751533829563,519.5934416629798,高风险,383.013889268676,656.1729940572836,136.57955239430382
2,0,1,0.506,49,187,158672,401886,-1,427858,未知,Internal Software,36329,105.65,Home Improvement and Building Material,-1,C,Unknown,39.4768198,0.998236486,33.91813785,0.967174411,12.12,66.87782834247108,0,2,10,3,2,0.885281590156176,2,328.3355605381166,313.47682134570766,1.6815231745036237,合理诉求,1,40.492679182419664,67.73202556024641,21.0190529311486,35.79377865682369,38.77217165752892,低风险,0.0,175.35172405183275,136.57955239430382
2,0,0,56.93,0,100,85722,183010,-1,427862,Damage,Call,1465640,429.46,"Apparel, Footwear & Accessories",-1,B,Consigner,30.91744923,0.984082187,39.79060614,0.995365445,129.48,237.0738835573248,1,0,1,0,6,0.6985050994271877,2,332.51145833333334,319.2254565701559,1.2259095322781344,合理诉求,0,59.08910110031514,100.83157501778813,35.97657252124108,75.077868683524,192.3861164426752,中低风险,55.80656404837134,328.965668836979,136.57955239430382
2,1,0,0.738,93,179,115306,333250,-1,427795,未知,Mini Program,66063,861.03,Furniture,0,C,Consigner,88.53937486,0.944405352,46.47570678,0.976743729,114.38,532.8513050181862,0,4,8,0,2,0.8671591001474978,2,378.5232175925926,364.60314814814814,1.6187296235791466,合理诉求,1,58.30097268955511,53.117201719191335,166.3942773041824,159.43867127774178,328.1786949818138,中高风险,191.59914258751,464.75824737611765,136.57955239430382
2,0,0,200.545,162,68,14084,432690,-1,-44888,Pickup Error,Call,-3091,721.67,Miscellaneous Goods,-1,C,Consigner,36.81104679,0.996120334,6.323549075,0.996842652,472.22,396.22534569608433,4,0,14,0,0,0.3456566020480274,2,327.74744874715265,270.95794520547946,1.2137596387999168,合理诉求,0,101.7684473303074,85.77308270084154,68.24600872875986,54.95446694206668,325.4446543039156,中高风险,188.86510190961172,462.02420669821936,136.57955239430382
2,1,0,17.594,13,222,227346,300000,-1,427864,未知,Call,190502577,2041.57,Beauty & Daily Essentials,0,C,Receiver,0.65734277,0.956673153,15.07611006,0.952674733,490.39,1684.4056425529675,0,0,3,1,6,0.7597976067438295,2,240.51343115124152,275.3200457665904,4.702884604596838,合理诉求,0,107.63959905280184,98.54384263464463,89.08350723258485,154.63751533829563,357.1643574470324,中高风险,220.5848050527285,493.7439098413362,136.57955239430382
2,0,0,438.39,188,62,198779,61922,-1,427863,未知,Vendor Consultation,539844,110.5,Dried Groceries,0,C,Receiver,14.55880622,0.98834625,35.65448731,0.881555487,41.04,65.37831243004374,0,6,5,1,5,0.6285972850678734,2,286.4287846481877,323.6829864253394,1.417517785551092,合理诉求,0,47.4090526671996,23.18732788554887,55.28788405582825,8.520977046908296,45.121687569956265,低风险,0.0,181.70123996426008,136.57955239430382
2,0,0,5.345,178,134,13070,446752,-1,427821,未知,Internal Software,738743,109.06,Beauty & Daily Essentials,-1,C,Consigner,27.73826299,0.969624217,0.0,0.975093938,54.05,64.50572080481311,0,2,3,0,6,0.504401247019989,2,295.5821266968326,205.4008314606741,1.4160189107246055,合理诉求,0,70.60643042511512,38.20912390103084,31.813802934854795,11.909821553169545,44.5542791951869,低风险,0.0,181.1338315894907,136.57955239430382
2,1,0,201.934,1,79,201787,300000,-1,427864,Pickup Error,Call,586550541,4349.87,Miscellaneous Goods,0,Staff,Consigner,3.991370445,0.999991205,21.99111405,0.980396625,973.57,3356.702855347869,4,0,14,0,6,0.7761841158471403,2,262.6598440979956,327.8663377192982,3.3763968900042594,合理诉求,0,70.73600184832473,41.13723229442012,204.99723331317932,154.63751533829563,993.1671446521308,高风险,856.5875922578269,1129.7466970464343,136.57955239430382
3,0,0,0.732,13,88,56831,377493,-1,90140,Pickup Error,Call,72792,357.47,Appliances,-1,B,Unknown,26.41686265,0.97989818,15.38964545,0.99386004,171.62,197.35449069006623,4,0,2,3,2,0.519903768148376,2,295.5821266968326,275.3200457665904,1.2249254682888437,合理诉求,0,107.63959905280184,88.2487524010825,206.391454965358,73.3194091811422,160.1155093099338,中低风险,23.53595691562998,296.6950617042376,136.57955239430382
2,0,0,486.366,108,0,227346,327073,-1,427864,未知,Vendor Consultation,238858,857.88,"Apparel, Footwear & Accessories",0,B,Consigner,35.88772384,0.994571275,3.72264577,0.994213538,740.04,458.7271978249155,0,6,1,0,4,0.1373618687928382,2,324.8530396475771,245.12169230769229,1.146380071141429,合理诉求,0,28.373761375616475,77.14359760454522,89.08350723258485,39.98913584232039,399.1528021750845,高风险,262.57324978078066,535.7323545693882,136.57955239430382
2,0,0,267.002,151,125,223752,322725,-1,427491,未知,Call,642508509,2739.46,Alcohol,0,B,Consigner,49.53607519,0.991855843,56.8283631,0.998523379,751.41,2177.4617420017894,0,0,0,0,6,0.7257087163163543,2,335.2251025056948,353.6351434878587,3.867617192536164,合理诉求,0,50.96334543655807,83.14143408470304,217.8540635398465,31.7827989971276,561.9982579982104,高风险,425.4187056039066,698.5778103925143,136.57955239430382
2,0,1,78.933,137,178,94927,178682,-1,427851,未知,Call,-22523,131.14,Household Goods,-1,C,Receiver,37.23848111,0.993215787,3.321193718,0.963763059,42.39,74.48849450810665,0,0,11,1,0,0.676757663565655,2,328.3355605381166,256.80997797356827,1.2920476902130658,合理诉求,0,50.67669044924896,81.0676732915042,7.415281645513168,10.046726697583702,56.65150549189333,低风险,0.0,193.2310578861972,136.57955239430382
2,0,0,97.707,146,151,227346,63663,-1,46319,未知,Call,920238,1181.52,Miscellaneous Goods,-1,Not Known,Receiver,35.08389537,0.995250935,13.15502798,0.999033178,568.91,735.9445195501172,0,0,14,1,6,0.5184931274967838,2,324.0455333333333,268.2698901098901,1.6479734149504186,合理诉求,0,72.54835060757205,61.00197544413271,89.08350723258485,12.28067955242106,445.5754804498828,高风险,308.99592805557904,582.1550328441866,136.57955239430382
2,0,0,0.0,146,127,183889,52409,-1,427864,Damage,Internal Software,-21578,709.77,Miscellaneous Goods,-1,C,Consigner,18.53492816,0.989243821,8.949464075,0.967543092,88.6,423.45711590149915,1,2,14,0,0,0.8751708299871789,2,255.6809150326797,266.1820787746171,1.4738535559593051,合理诉求,1,72.54835060757205,58.01507777841041,84.40978101154276,146.20071697723546,286.31288409850083,中高风险,149.733331704197,422.8924364928047,136.57955239430382
5,0,0,9.902,256,42,187219,9555,-1,427857,Damage,Call,291235,114.74,Beauty & Daily Essentials,0,C,Receiver,22.67870805,0.955570532,7.424716694,0.957771998,95.02,65.69277202322812,1,0,3,1,5,0.1718668293533205,2,304.6699548532732,275.80718681318683,1.3126155968861593,合理诉求,0,59.55022338272317,50.666199803885895,193.32202709063503,4.7314262520081645,49.047227976771886,低风险,0.0,185.6267803710757,136.57955239430382
2,0,0,161.597,291,4,161906,300000,-1,427864,未知,Internal Software,220379900,1504.2,Maternity & Baby Products,-1,C,Consigner,43.07094246,0.983940998,61.33381718,0.997043656,104.68,1314.0125502882165,0,2,13,0,6,0.9304081904002128,2,335.95823798627003,369.6626315789474,6.87290171122163,诉求偏高,1,218.1803638312348,83.41096387920678,138.46173787551044,154.63751533829563,190.18744971178356,中低风险,53.60789731747971,326.7670021060874,136.57955239430382
2,0,0,26.193,35,199,183889,300000,-1,427864,未知,Call,151443307,1233.12,Jewelry,0,C,Consigner,0.0,0.968220281,23.82978028,0.99871135,127.1,1094.0187509653686,0,0,12,0,6,0.8969281172959648,2,232.9513195201745,327.8663377192982,7.808772287925433,诉求偏高,1,131.1072382839834,68.25935953147685,84.40978101154276,154.63751533829563,139.10124903463128,中低风险,2.5216966403274625,275.68080142893507,136.57955239430382
3,1,0,43.228,25,52,4743,136086,-1,427858,未知,Call,-39224,100.04,Pharmaceuticals,-1,C,Consigner,9.366476262,0.997136975,4.773727115,0.989638762,2.96,65.2765041645996,0,0,15,0,0,0.9704118352658936,2,253.6208830022075,276.13313465783665,1.8252271664110038,合理诉求,2,88.02025973044574,2.8781717994393072,4.522085002052354,24.54542462190884,34.7634958354004,低风险,0.0,171.3430482297042,136.57955239430382
