线路类型,是否c2c,是否生鲜妥投及时,保价金额,始发城市,目的城市,寄件人id,收件人id,寄件是否内部,配送超时时长,异常原因,进线渠道,妥投到进线时长,索赔金额,商品类型,新旧程度,寄件B/C,进线人身份,始发网点万单理赔率,始发网点赔付比例,目的网点万单理赔率,目的网点赔付比例,实际赔付金额,理赔差额,异常原因_编码,进线渠道_编码,商品类型_编码,进线人身份_编码,妥投到进线时长_分桶,虚报比例,生鲜妥投组合类别_编码,始发网点类别_target_encoded,目的网点类别_target_encoded
2,1,0,346.24,203,0,102938,231373,-1,-175714,Pickup Error,Internal Software,744540,693.14,Documents & Bills,0,C,Unknown,25.87197893,0.999977763,49.88758094,0.993697818,309.64,383.5,4,2,4,3,6,1.238535072947987,2,299.41616438356164,359.5141019955654
2,0,0,53.976,175,0,183889,300000,-1,214945,Pickup Error,Call,438798804,1306.06,Miscellaneous Goods,0,C,Unknown,23.79386172,0.977780357,93.68584001,0.998008898,113.03,1193.03,4,0,14,3,6,10.554985401171814,2,313.76289760348584,353.96815909090907
2,1,0,67.802,187,112,200542,399875,-1,427864,Pickup Error,Call,1010677,592.47,Dried Groceries,0,C,Unknown,17.65852194,0.990747932,10.54182645,0.981285561,397.63,194.84000000000003,4,0,5,3,6,0.4900032693587003,2,263.0759360730593,269.37060324825984
2,1,0,0.0,132,0,186313,316633,-1,427846,未知,Internal Software,10727,222.47,Jewelry,-1,C,Consigner,0.547856956,0.932155718,0.0,0.994574147,46.67,175.8,0,2,12,0,2,3.7668737939218184,2,247.54199999999997,210.74114498141265
2,0,0,66.384,164,134,103535,207286,-1,427776,Pickup Error,Internal Software,436842,1241.62,Jewelry,0,C,Receiver,21.93143512,0.994683129,27.52397946,0.997137172,662.3,579.3199999999999,4,2,12,1,5,0.8747093462045189,2,304.66995485327317,310.10277777777776
2,0,0,329.072,74,181,221909,241933,-1,427733,未知,Call,1054117,786.62,Appliances,-1,B,Consigner,38.79792235,0.951173569,33.84347945,0.994705458,626.68,159.94000000000005,0,0,2,0,6,0.2552179740815853,2,318.8163908045977,326.47143167028196
2,0,0,13.357,25,42,214956,264424,-1,427680,未知,Mini Program,386512,525.26,Miscellaneous Goods,-1,B,Receiver,42.67899671,0.995973353,28.05902578,0.974226042,374.67,150.58999999999997,0,4,14,1,5,0.4019270291082304,2,318.4882365591398,310.10277777777776
2,0,0,32.68,0,107,210232,405104,-1,427721,Damage,Call,1087086,820.13,Miscellaneous Goods,-1,C,Consigner,9.037932965,0.971975013,0.942736864,0.996965801,117.57,702.56,1,0,14,0,6,5.975674066005301,2,253.31512249443207,249.62091903719912
3,0,0,41.792,145,199,191043,281194,-1,113476,未知,Call,307897,120.83,Appliances,0,B,Consigner,7.003888858,0.991528172,43.16581668,0.999099203,77.23,43.599999999999994,0,0,2,0,5,0.5645474555788491,2,269.19758314855875,317.36376106194695
2,1,0,596.029,211,9,211033,300755,-1,427799,未知,Vendor Consultation,-81753,352.26,Furniture,0,B,Receiver,2.219466139,0.922077726,1.681988846,0.990291454,223.8,128.45999999999998,0,6,8,1,0,0.5739946380440573,2,258.0287111111111,249.08704595185995
3,1,0,173.456,14,11,188647,321529,-1,63826,Damage,Call,1891786,249.53,Hardware,0,C,Consigner,30.94539817,0.952852162,33.42500049,0.972088958,109.94,139.59,1,0,9,0,6,1.2696925594624622,2,319.19109619686805,329.1931956521739
2,0,0,0.965,222,187,227346,141576,-1,427864,Damage,Call,396049,1105.83,Pharmaceuticals,-1,B,Unknown,37.9735962,0.988245663,2.616514868,0.886103067,316.86,788.9699999999999,1,0,15,3,5,2.489964021886954,2,328.3355605381166,237.6909409190372
2,1,0,3.405,315,185,15877,300000,-1,427862,Damage,Call,338745344,2067.09,Documents & Bills,0,C,Receiver,0.422032719,0.994227669,1.65010376,0.992427556,294.77,1772.3200000000002,1,0,4,1,6,6.012552159106676,2,245.51171296296295,237.6909409190372
2,1,0,347.458,2,21,213341,249448,1,427818,未知,Call,-45282,439.79,Pharmaceuticals,0,C,Receiver,12.9695866,0.994524973,0.0,0.932312239,312.37,127.42000000000002,0,0,15,1,0,0.4079136920828533,2,282.6665707964602,201.40018504811252
2,0,0,457.198,102,97,183889,163578,-1,427828,Pickup Error,,502256,1033.47,"Apparel, Footwear & Accessories",0,B,Consigner,0.0,0.994083675,6.550758622,0.941696645,692.95,340.52,4,5,1,0,5,0.4914063063642195,2,234.50764254385965,270.95794520547946
2,0,0,93.447,12,25,96899,326737,-1,427856,未知,Call,-37092,577.17,Electronic Product,0,B,Receiver,2.134402369,0.994736961,12.51645884,0.964375076,128.33,448.8399999999999,0,0,6,1,0,3.497545390516827,2,254.24613122171945,286.16632158590306
2,1,1,466.36,318,109,181103,261333,-1,427806,未知,Call,254241,484.64,Dried Groceries,0,C,Receiver,5.882251667,0.989487373,2.595626818,0.984081656,426.74,57.89999999999998,0,0,5,1,4,0.13567980503033036,2,278.26538975501114,238.86262443438915
3,0,0,264.336,222,3,227346,356904,-1,427857,Damage,Call,146239,298.14,Beauty & Daily Essentials,0,B,Consigner,3.46641824,0.995962192,39.93517729,0.979234687,196.42,101.72,1,0,3,0,3,0.5178698706589009,2,260.07479820627805,323.71263392857145
2,0,0,185.902,1,344,184209,300000,-1,427719,未知,Call,162004056,5062.83,Furniture,0,C,Consigner,23.43906078,0.998516173,59.98225734,0.994662869,1218.38,3844.45,0,0,8,0,6,3.1553784533301976,2,313.76289760348584,353.6351434878587
1,0,0,825.895,222,151,188666,120057,-1,-66622,Damage,Internal Software,600299,692.34,Dried Groceries,-1,B,Receiver,24.09267046,0.911565257,31.36735653,0.988375058,368.39,323.95000000000005,1,2,5,1,5,0.8793669751926121,2,315.07662895927604,326.47143167028196
2,0,0,107.903,128,188,158042,216001,1,427762,未知,Complaint,44132,129.29,Pharmaceuticals,0,C,Consigner,0.0,0.974337386,0.0,0.9875551,31.25,98.03999999999999,0,1,15,0,2,3.1372799989960702,2,232.9513195201745,205.40083146067414
2,0,0,354.273,43,117,183889,333825,-1,-14858,Pickup Error,Call,769802,436.28,Documents & Bills,0,B,Consigner,0.331007431,0.86691941,6.865490204,0.999052464,106.01,330.27,4,0,4,0,6,3.115460805290495,2,245.51171296296295,286.6511990950226
2,0,0,0.0,113,187,156557,202322,-1,427864,Pickup Error,Call,456191,647.18,Pharmaceuticals,0,Not Known,Receiver,0.0,0.991311575,5.946717728,0.995473402,139.43,507.74999999999994,4,0,15,1,5,3.6416122783015403,2,232.9513195201745,261.6746428571429
2,0,0,160.912,55,100,131253,215996,-1,427856,未知,Vendor Consultation,-64764,639.85,Miscellaneous Goods,0,B,Consigner,44.6753809,0.986932189,36.87235536,0.974725379,418.88,220.97000000000003,0,6,14,0,0,0.5275257830278952,2,337.5425900900901,317.36376106194695
2,0,0,3.591,0,222,193886,300000,-1,427864,未知,Vendor Consultation,46345651,1664.31,Dried Groceries,0,B,Consigner,14.57326949,0.981792885,10.51700107,0.956625595,307.9,1356.4099999999999,0,6,5,0,6,4.405358882611063,2,286.4287846481877,269.37060324825984
2,1,0,185.477,229,2,102429,158285,0,427733,Damage,Internal Software,-58247,641.32,Alcohol,0,Staff,Receiver,106.423379,0.990217038,36.79192121,0.996371013,105.92,535.4000000000001,1,2,0,1,0,5.054758307679877,2,363.2431111111111,323.71263392857145
2,0,0,367.555,248,185,54480,300000,-1,427864,Damage,Call,828618802,4006.37,Miscellaneous Goods,-1,C,Unknown,141.0197426,0.979285728,59.50493083,0.968930558,901.48,3104.89,1,0,14,3,6,3.444213959228777,2,365.18678651685394,367.7097959183673
2,0,0,637.851,127,164,208813,393259,-1,427859,Damage,Call,1736159,591.89,Dried Groceries,0,B,Consigner,26.44809106,0.979304354,11.82231655,0.974116618,358.17,233.71999999999997,1,0,5,0,6,0.6525392969636613,2,299.41616438356164,291.00650234741784
2,0,0,2.569,50,100,199261,72062,-1,427547,Damage,Call,121002,679.01,Miscellaneous Goods,-1,C,Consigner,5.739099271,0.979763987,13.36215686,0.92169527,585.48,93.52999999999997,1,0,14,0,3,0.1597492655571539,2,272.36691144708425,274.2503090507726
2,0,0,7.784,190,110,98529,240789,-1,40942,Pickup Error,Vendor Consultation,51153,769.37,Fresh,0,B,Receiver,3.038872911,0.994456044,0.0,0.957011507,476.43,292.94,4,6,7,1,2,0.614864723031403,1,269.58882483370286,201.40018504811252
2,0,0,279.544,150,92,72491,419775,-1,-86210,Suspected Lost,Call,-80471,214.62,Pharmaceuticals,-1,B,Consigner,17.91281017,0.992879721,31.44175885,0.96222211,33.45,181.17000000000002,6,0,15,0,0,5.416143496138671,2,263.0759360730593,323.6829864253394
3,0,0,743.705,4,280,214638,258681,-1,427709,Damage,Vendor Consultation,747539,2034.04,Dried Groceries,0,Not Known,Receiver,14.663251,0.974394163,71.29719113,0.985924208,566.86,1467.1799999999998,1,6,5,1,6,2.5882581236533135,2,285.9059367945824,353.96815909090907
2,0,0,464.465,0,38,214243,188795,-1,427853,未知,Call,-81836,139.27,Dried Groceries,0,B,Consigner,0.0,0.95856137,19.93384035,0.993981783,100.0,39.27000000000001,0,0,5,0,0,0.39269999996073013,2,234.50764254385965,304.01948430493275
2,0,0,1630.313,37,127,222652,314834,-1,22862,Damage,Internal Software,145720,1211.5,Dried Groceries,-1,C,Receiver,2.384010927,0.973146758,14.6570537,0.981205721,459.31,752.19,1,2,5,1,3,1.6376521303338127,2,258.0287111111111,287.33791383219955
2,0,0,229.415,179,246,190377,297126,-1,427803,Suspected Lost,Call,-13517,289.84,Miscellaneous Goods,0,Staff,Consigner,6.932351889,0.963583693,15.7308044,0.951034555,99.0,190.83999999999997,6,0,14,0,0,1.9276767674820527,2,269.19758314855875,286.8976805251641
2,0,0,171.964,101,257,193375,300000,-1,413642,Suspected Lost,Call,971924939,1496.56,Furniture,-1,B,Consigner,24.2419787,0.981502849,6.087123998,0.966537652,172.93,1323.6299999999999,6,0,8,0,6,7.654137511845593,2,320.29383219954644,276.13313465783665
2,0,0,1103.265,143,188,147896,183685,-1,163815,Damage,Internal Software,150316,1595.78,Hardware,-1,B,Consigner,153.7380086,0.992818506,37.13601512,0.957446796,887.44,708.3399999999999,1,2,9,0,3,0.7981835391598509,2,365.18678651685394,325.4023214285714
2,0,0,0.0,0,222,211045,317372,-1,-111195,未知,Call,-24805,117.8,Jewelry,-1,B,Consigner,10.43651966,0.765627473,0.0,0.888167262,52.16,65.64,0,0,12,0,0,1.2584355825808216,2,259.5580044345898,202.15432713754646
2,0,0,128.516,151,32,141729,99136,-1,427846,Damage,Call,-27966,2150.7,Miscellaneous Goods,-1,C,Consigner,31.02881423,0.982088579,11.63854118,0.914983396,795.39,1355.31,1,0,14,0,0,1.703956549595746,2,324.0455333333333,268.2698901098901
2,0,0,70.173,146,43,191891,299830,-1,69906,未知,Call,1366592,292.18,Beauty & Daily Essentials,-1,Not Known,Consigner,2.454596212,0.981456354,15.74949126,0.92588431,108.69,183.49,0,0,3,0,6,1.6881957860255596,2,260.9699097065463,287.43478651685393
2,0,0,56.417,132,130,129203,296347,-1,427864,Suspected Lost,Internal Software,1970335,393.02,Pharmaceuticals,0,B,Consigner,114.5939045,0.987018458,3.206661426,0.997794593,35.83,357.19,6,2,15,0,6,9.969020371205968,2,369.7758093126386,242.46427917620136
2,0,0,23.606,110,179,221939,387333,-1,-55384,未知,Call,-63356,288.08,Appliances,-1,B,Receiver,9.309054365,0.986361362,0.0,0.970894459,229.42,58.66,0,0,2,1,0,0.2556882573334631,2,259.5580044345898,202.15432713754646
2,0,0,14.478,178,89,119047,145768,-1,427768,未知,Mini Program,359465,1089.38,Dried Groceries,0,B,Consigner,10.87060634,0.986061266,23.25383537,0.990585917,471.29,618.0900000000001,0,4,5,0,5,1.3114854972243952,2,256.57645454545457,322.6695936794583
2,0,0,14.877,309,11,49254,26942,-1,427473,未知,Call,248293,112.74,Dried Groceries,0,B,Consigner,23.177825,0.987673338,0.499913349,0.987126609,27.27,85.47,0,0,5,0,4,3.1342134201928076,2,320.4258389261745,202.15432713754646
2,0,0,88.957,190,27,219667,206295,-1,427858,Damage,Internal Software,-68480,1769.78,Miscellaneous Goods,-1,C,Consigner,0.086889117,0.956938065,0.0,0.983894209,936.59,833.1899999999999,1,2,14,0,0,0.8895995045762862,2,231.20324660633486,203.0566087613293
1,0,0,191.755,4,109,161906,229373,1,24787,Pickup Error,Complaint,40185,953.03,Hardware,0,C,Consigner,14.26174181,0.612606042,40.72893051,0.973808003,932.75,20.279999999999973,4,1,9,0,2,0.02174216027851252,2,285.9059367945824,321.7201149425287
2,0,0,278.065,146,199,227346,300000,-1,427864,未知,Call,808977302,1088.49,Home Improvement and Building Material,0,C,Receiver,12.42685614,0.994791729,2.394754474,0.961728777,65.04,1023.45,0,0,10,1,6,15.735701104591682,2,267.9104805491991,245.60125827814568
2,1,0,431.646,106,253,20262,384484,-1,427749,未知,Call,588432,1313.6,Miscellaneous Goods,-1,C,Receiver,55.78480801,0.974449482,6.950728612,0.990996103,400.25,913.3499999999999,0,0,14,1,5,2.2819487819542297,2,307.8155714285714,270.95794520547946
2,0,0,4.783,41,88,208679,107880,-1,427790,Pickup Error,Call,361622,234.77,Miscellaneous Goods,-1,C,Consigner,52.80328985,0.998624005,0.302128567,0.886230991,24.1,210.67000000000002,4,0,14,0,5,8.741493772306434,2,313.9089870689655,210.74114498141265
2,0,1,15.946,100,0,216517,285456,-1,6048,未知,Internal Software,239548,916.7,Hardware,-1,C,Consigner,13.23330648,0.989510827,0.0,0.981247868,218.36,698.34,0,2,9,0,4,3.1981132074007093,2,267.9104805491991,202.15432713754646
2,0,0,115.801,178,156,179168,132773,-1,427845,Suspected Lost,Call,285020,627.81,Appliances,0,C,Consigner,0.939332638,0.997030332,2.921559393,0.967197129,203.75,424.05999999999995,6,0,2,0,5,2.081276073517483,2,243.63325991189427,241.10457274826788
3,0,0,53.386,246,94,220839,15969,-1,427838,Damage,Call,-23673,1231.56,Fresh,0,C,Consigner,91.3998355,0.971672344,42.48780377,0.998299488,313.8,917.76,1,0,7,0,0,2.9246653918762053,1,372.19349344978167,325.4023214285714
2,0,0,55.962,0,1,214413,74408,-1,427805,未知,Vendor Consultation,-79341,102.51,Miscellaneous Goods,0,C,Consigner,0.803695624,0.971305075,2.51247922,0.972547289,42.81,59.7,0,6,14,0,0,1.394533987060375,2,247.54199999999997,242.12484633569738
2,0,0,295.111,55,135,162674,263807,1,-204030,未知,Call,-80228,100.9,Miscellaneous Goods,-1,C,Consigner,39.68333367,0.976724429,31.7107402,0.993843658,44.58,56.32000000000001,0,0,14,0,0,1.2633467920001467,2,318.4882365591398,329.1931956521739
2,0,0,1.839,77,246,5973,341089,-1,427838,未知,Call,673363,100.22,Documents & Bills,-1,C,Consigner,17.45934144,0.999935292,15.29006054,0.996883232,51.08,49.14,0,0,4,0,6,0.962020360030928,2,265.1152154195011,275.3200457665904
2,0,0,79.65,278,142,227346,285066,-1,427819,Pickup Error,Internal Software,174094,610.48,Documents & Bills,0,B,Consigner,15.24796198,0.924900098,6.620842747,0.919379522,235.36,375.12,4,2,4,0,4,1.5938137320872783,2,298.27488372093023,279.5726457399103
2,0,0,7.142,101,178,71914,211466,-1,427863,Suspected Lost,Call,462449,338.19,Miscellaneous Goods,-1,C,Consigner,16.6401209,0.990371263,1.617058451,0.974334106,104.67,233.51999999999998,6,0,14,0,5,2.2310117510049667,2,282.20390928725703,237.6909409190372
2,1,0,1231.136,187,0,193650,10130,-1,427662,未知,Call,216964,131.37,Jewelry,-1,C,Consigner,157.1748722,0.971905365,78.11071434,0.990567802,73.43,57.94,0,0,12,0,4,0.7890507965696513,2,365.18678651685394,366.23424593967513
2,0,0,441.731,132,268,26298,420141,-1,-47679,未知,Vendor Consultation,930032,251.22,Beauty & Daily Essentials,0,B,Consigner,0.366362907,0.991684317,3.359357103,0.988954896,99.33,151.89,0,6,3,0,6,1.5291452731773738,2,245.51675496688742,245.12169230769229
2,1,0,0.0,99,0,222142,158640,-1,427796,Damage,Call,6199,155.27,Household Goods,0,C,Receiver,6.266634388,0.965177556,0.041012824,0.985812778,10.81,144.46,1,0,11,1,2,13.363552254057767,2,269.19758314855875,210.74114498141265
2,0,1,941.067,0,37,223752,102098,-1,427798,Suspected Lost,Call,259136876,2396.94,Furniture,-1,C,Consigner,14.33379002,0.998619899,45.94189277,0.993096712,562.22,1834.72,6,0,8,0,6,3.263348866933525,2,298.27488372093023,362.3371677559913
2,1,0,42.306,268,178,14084,46624,-1,427864,Suspected Lost,Internal Software,91967,668.97,Alcohol,0,B,Unknown,15.22402377,0.990755615,29.2207597,0.98593468,357.24,311.73,6,2,0,3,3,0.8726066509665041,2,298.27488372093023,310.9002546296296
2,0,0,7.969,152,179,209602,300000,-1,426781,未知,Call,73606075,1893.5,Appliances,0,C,Consigner,38.52973125,0.998961954,5.385462107,0.996741798,139.27,1754.23,0,0,2,0,6,12.595892869060393,2,318.8163908045977,260.77156950672645
2,1,0,563.829,198,133,18644,143787,-1,2401,未知,Call,74729,739.52,Hardware,0,C,Consigner,23.00758379,0.991896239,42.78151298,0.997047313,712.95,26.569999999999936,0,0,9,0,2,0.03726769058086438,2,304.66995485327317,317.36376106194695
2,0,0,108.067,9,118,13855,300000,-1,427864,Pickup Error,Call,39414438,5389.44,Jewelry,0,B,Consigner,0.0,0.991580561,164.7143,0.93140828,1181.26,4208.179999999999,4,0,12,0,6,3.562450264941144,2,232.9513195201745,413.0610297482838
5,1,0,45.374,35,50,191336,300000,-1,427864,Damage,Mini Program,600135175,2276.2,Furniture,-1,B,Consigner,41.93747824,0.983452085,0.0,0.996556763,573.71,1702.4899999999998,1,4,8,0,6,2.967509717401343,2,318.8163908045977,203.0566087613293
2,0,0,202.37,91,129,217781,124959,-1,427858,Damage,Internal Software,529109,304.69,Dried Groceries,-1,B,Receiver,32.32047063,0.99660856,23.81812238,0.998820825,201.59,103.1,1,2,5,1,5,0.5114340988882665,2,335.8718322295806,317.04852422907487
2,1,0,27.292,157,187,188755,79913,1,427846,未知,Call,-28680,1463.67,Miscellaneous Goods,0,B,Consigner,26.78549952,0.987114936,1.435426274,0.968346463,454.58,1009.0900000000001,0,0,14,0,0,2.219829292924902,2,305.00610738255034,261.6411061946903
1,0,0,94.913,64,287,142860,130316,-1,427849,Damage,Call,849466,1280.34,Fresh,-1,B,Receiver,120.2707306,0.974061911,83.3827824,0.990414268,319.9,960.4399999999999,1,0,7,1,6,3.002313222788299,1,363.83571111111115,370.4103404255319
2,1,0,264.696,128,198,195070,199939,-1,427863,Damage,Call,1026221,1464.55,Alcohol,0,B,Consigner,72.46990713,0.999541613,17.11994136,0.981627519,574.09,890.4599999999999,1,0,0,0,6,1.5510808409561028,2,338.9803393665158,320.4072991071429
3,0,0,386.293,190,222,127452,248685,-1,109219,未知,Call,-69505,376.12,Alcohol,0,Not Known,Consigner,21.84817779,0.982493572,37.64797721,0.997476545,261.35,114.76999999999998,0,0,0,0,0,0.43914291178729115,2,320.4258389261745,319.2254565701559
2,0,0,247.58,178,291,147363,12749,-1,417292,Pickup Error,Call,764729052,1795.57,Dried Groceries,-1,B,Receiver,0.0,0.980050922,0.017682613,0.947727592,338.46,1457.11,4,0,5,1,6,4.305117295860511,2,231.20324660633486,203.0566087613293
2,0,0,432.886,178,97,199668,156149,-1,427825,未知,Call,85077,307.04,Electronic Product,-1,C,Consigner,10.5693445,0.999082407,51.56157687,0.992866785,129.19,177.85000000000002,0,0,6,0,2,1.3766545397185035,2,253.31512249443207,362.3371677559913
2,1,0,39.512,301,121,67327,132303,1,427833,未知,,1357030,127.43,Home Improvement and Building Material,0,C,Receiver,2.899250547,0.987210284,28.62203756,0.988756019,49.37,78.06,0,5,10,1,6,1.5811221386305203,2,269.58882483370286,318.4479782608696
2,1,0,249.527,142,190,132021,1029,-1,-150686,Suspected Lost,Call,-80156,287.37,Hardware,0,B,Consigner,26.40998595,0.998412796,11.67687229,0.985407408,134.99,152.38,6,0,9,0,0,1.1288243572761814,2,307.08357941834447,281.7043973214286
2,0,0,186.851,302,219,41438,387166,-1,427852,Damage,Call,-61951,768.99,Appliances,-1,C,Consigner,13.1131097,0.956787822,3.206943619,0.949350628,470.67,298.32,1,0,2,0,0,0.6338198737834614,2,272.02233409610983,241.8091169977925
2,0,0,79.641,1,134,15316,110622,1,-112318,未知,Call,897968,412.57,Hardware,0,C,Receiver,5.451055069,0.987303805,27.6591852,0.87336085,172.55,240.01999999999998,0,0,9,1,6,1.3910170964131543,2,270.21405594405593,318.4479782608696
2,0,0,1.483,110,137,205747,133616,1,427783,Suspected Lost,Call,-127,423.38,Jewelry,-1,B,Receiver,8.794871079,0.989325409,0.760068735,0.980359642,366.87,56.50999999999999,6,0,12,1,0,0.15403276364505045,2,259.5580044345898,261.6411061946903
2,0,0,852.198,8,319,204384,201030,-1,147276,Suspected Lost,Call,395604,1937.73,Hardware,0,B,Consigner,25.78718107,0.949105603,59.03000727,0.985028181,1468.31,469.4200000000001,6,0,9,0,5,0.3197008806020548,2,295.5821266968326,353.6351434878587
2,1,0,416.154,217,110,219855,241265,-1,427857,Pickup Error,Call,366886,2082.04,Miscellaneous Goods,0,B,Consigner,9.589966533,0.98316645,13.06933291,0.957925295,684.14,1397.9,4,0,14,0,5,2.0432952319401982,2,253.6208830022075,291.00650234741784
2,1,0,234.041,187,12,198153,322593,1,427859,Suspected Lost,Vendor Consultation,976311,357.38,Appliances,1,C,Consigner,13.85475584,0.992293109,16.38442959,0.903376201,194.29,163.09,6,6,2,0,6,0.8394153069720822,2,285.9059367945824,275.3200457665904
2,0,0,0.227,158,38,197553,315465,-1,427769,未知,Internal Software,96361,226.52,Fresh,0,C,Unknown,16.06676425,0.984693889,0.0,0.860885157,31.83,194.69,0,2,7,3,3,6.116556705587007,1,285.9059367945824,205.40083146067414
2,1,0,92.226,179,1,143170,196575,-1,-23149,Damage,Call,61348,1291.56,Dried Groceries,0,C,Consigner,19.60044609,0.950655015,24.55015762,0.943007684,763.13,528.43,1,0,5,0,2,0.6924508275039317,2,265.1152154195011,327.8663377192982
