线路类型,是否c2c,是否生鲜妥投及时,保价金额,始发城市,目的城市,寄件人id,收件人id,寄件是否内部,配送超时时长,异常原因,进线渠道,妥投到进线时长,索赔金额,商品类型,新旧程度,寄件B/C,进线人身份,始发网点万单理赔率,始发网点赔付比例,目的网点万单理赔率,目的网点赔付比例,实际赔付金额,理赔差额,异常原因_编码,进线渠道_编码,商品类型_编码,进线人身份_编码,妥投到进线时长_分桶,虚报比例,生鲜妥投组合类别_编码,始发网点类别_target_encoded,目的网点类别_target_encoded,数分位指标,风险标注,风险标注_编码,始发城市_风险特征,目的城市_风险特征,寄件人_风险特征,收件人_风险特征,始发城市_风险标注均值,目的城市_风险标注均值,寄件人_风险标注均值,收件人_风险标注均值
2,0,0,23.404,183,25,183100,384693,-1,427862,Damage,Call,206081,130.65,Miscellaneous Goods,-1,B,Consigner,18.99113738,0.994287686,20.08057116,0.996350891,110.94,19.710000000000008,1,0,14,0,4,0.1508610792192882,2,255.6809150326797,314.3277728285078,0.1760764695372521,合理诉求,0,31.23242151806402,58.087333342513965,0.0,9.660402812751732,0.125,0.14,0.0,0.0
2,0,0,1.551,100,125,201613,397400,-1,427829,Damage,Call,140925,229.18,Dried Groceries,0,B,Unknown,1.771360302,0.987333251,12.20044936,0.969397606,80.69,148.49,1,0,5,3,3,0.6479186665503098,2,260.9699097065463,291.00650234741784,1.8177255478026688,合理诉求,0,57.27817095022288,80.82328386430143,95.37793364180487,219.04058809913292,0.11627906976744186,0.20388349514563106,0.16666666666666666,0.3333333333333333
2,0,0,302.81,10,25,22352,412478,-1,-28964,Pickup Error,Internal Software,282536,268.57,Fresh,0,B,Consigner,11.09285223,0.974534981,48.85911712,0.999910834,260.51,8.060000000000002,4,2,7,0,5,0.0300107979297762,1,267.9104805491991,364.7963982102908,0.0308210011089442,合理诉求,0,70.9037813918566,66.48832215663754,10.997710478132293,1.8889009187366599,0.08695652173913043,0.12244897959183673,0.0,0.0
5,1,0,516.647,170,14,197765,441016,-1,-47746,未知,Call,-51331,1023.31,Maternity & Baby Products,-1,C,Consigner,27.66885849,0.99999727,4.033999755,0.958709642,1005.03,18.279999999999973,0,0,13,0,0,0.0178635994957539,2,310.0700655021834,242.46427917620136,0.0181704322932715,合理诉求,0,10.43589599613177,62.296912505751116,38.81136556688182,0.0,0.0,0.125,0.0,0.0
2,0,0,15.782,42,212,207680,404231,-1,81771,未知,Internal Software,89696,722.64,Hardware,-1,Not Known,Consigner,2.453018633,0.944105627,3.402639708,0.903700537,481.16,241.48,0,2,9,0,3,0.3341636222738846,2,258.57897379912663,242.46427917620136,0.5008296001327359,合理诉求,0,106.45210496737418,91.7911091995444,56.01600125660278,0.0,0.16842105263157894,0.28,0.6666666666666666,0.0
2,0,1,20.769,268,107,181428,101636,-1,427854,未知,Vendor Consultation,271930,359.27,Miscellaneous Goods,-1,B,Consigner,3.079101613,0.98702134,0.0,0.974941007,160.61,198.66,0,6,14,0,5,0.5529546023881761,2,262.6598440979956,205.4008314606741,1.2292556153703358,合理诉求,0,70.19174786024728,73.12014956275614,972.83,28.061838237813834,0.1643835616438356,0.18461538461538463,0.0,0.5
2,1,0,17.789,2,244,162003,434673,-1,427861,未知,Call,1215992,638.67,Pharmaceuticals,-1,C,Consigner,16.96117663,0.982596806,1.773411767,0.913531686,204.97,433.69999999999993,0,0,15,0,6,0.679067437017552,2,282.0470533642691,242.12484633569736,2.1056464533669947,合理诉求,0,71.83485096891845,49.64450158343749,2.1534937722929786,13.043409629044987,0.08292682926829269,0.16129032258064516,0.0,0.0
6,0,0,40.269,1,188,210232,130316,-1,427861,Suspected Lost,Call,-65580,630.14,Household Goods,-1,B,Consigner,0.0,0.938378257,1.097398081,0.961662732,190.94,439.2,6,0,11,0,0,0.6969879709270955,2,232.9513195201745,260.81859956236326,2.2882150672085024,合理诉求,0,56.46867108159215,81.19796947313277,110.97518050887187,11.017884261996485,0.1947565543071161,0.10526315789473684,0.17543859649122806,0.0
3,1,0,425.148,146,178,100913,415161,-1,-43098,未知,Call,584540,355.42,Hardware,-1,C,Unknown,17.64412956,0.909140279,25.34100213,0.986238046,93.05,262.37,0,0,9,3,5,0.7381970626301277,2,255.6809150326797,318.4479782608696,2.7896863370547584,合理诉求,0,72.46821857730004,75.72709977879157,11.80947992565644,0.6530264523340548,0.2891566265060241,0.2073170731707317,0.0,1.0
5,0,0,65.69,244,0,130715,191208,-1,-5715,未知,Vendor Consultation,901229,2127.06,Hardware,0,B,Consigner,11.64801576,0.999982199,8.676536871,0.86904162,846.59,1280.4699999999998,0,6,9,0,6,0.6019905409344353,2,267.9104805491991,269.37060324825984,1.5107186257506575,合理诉求,0,83.47041323750629,83.05388106794693,10.98189067951487,131.2599763328134,0.1568627450980392,0.17737003058103976,1.0,0.0
2,0,0,752.763,96,152,137651,142059,-1,-62123,未知,Vendor Consultation,14185,1159.88,Household Goods,0,B,Consigner,29.90589924,0.98690082,47.22912071,0.977174397,1124.05,35.830000000000155,0,6,11,0,2,0.0308911266682761,2,307.08357941834447,362.3371677559913,0.0318474734456247,合理诉求,0,94.34474150468614,61.933188872394524,0.0,0.9946360424758298,0.17647058823529413,0.18,0.0,0.0
2,0,0,58.381,2,190,110697,127770,-1,-122424,Pickup Error,Call,-77901,485.83,Fresh,-1,C,Consigner,17.94034384,0.955831462,2.969470343,0.851309133,220.01,265.82,4,0,7,0,0,0.5471461210711566,1,255.6809150326797,256.80997797356827,1.2027510067417764,合理诉求,0,56.04468495785089,32.83427849432027,0.0,0.0,0.09359605911330049,0.16153846153846155,0.0,0.0
2,1,0,41.267,92,145,14084,419618,-1,-14682,未知,Call,209973,208.85,Furniture,0,C,Consigner,0.0,0.990060984,0.0,0.987097743,200.4,8.449999999999989,0,0,8,0,4,0.040459660043093,2,234.3825083986562,201.4001850481125,0.041956305858987,合理诉求,0,81.28282427291707,87.65509057211236,57.49501745594982,18.47469294590776,0.35294117647058826,0.25,0.11650485436893204,0.0
2,0,0,637.733,9,199,14084,300000,-1,427864,Damage,Call,487627036,2044.75,Appliances,-1,B,Receiver,19.10245403,0.992589295,22.66658202,0.98975607,382.53,1662.22,1,0,2,1,6,0.8129208949749358,2,263.94968397291194,322.6695936794583,4.334002555210805,合理诉求,0,183.01979689725798,61.316964767852184,77.91999727376108,163.30068855149273,0.25806451612903225,0.36231884057971014,0.19444444444444445,0.5474358974358975
2,0,0,46.432,187,115,190165,153224,-1,427737,Pickup Error,Internal Software,210267,345.84,Furniture,1,C,Consigner,35.9202024,0.989549755,4.746745137,0.999155573,65.07,280.77,4,2,8,0,4,0.8118494101318529,2,318.4882365591398,255.7687414187643,4.24958377478432,合理诉求,0,61.16303532740465,40.50436487071241,69.8370214694692,29.105372290292177,0.14545454545454545,0.08333333333333333,0.05555555555555555,1.0
2,0,0,98.859,107,132,227346,196521,-1,-82766,未知,Call,2121946,453.2,Alcohol,0,Staff,Unknown,130.7817366,0.999702786,4.677644235,0.999505434,152.53,300.67,0,0,0,3,6,0.6634377758164166,2,363.8357111111112,261.2737831858407,1.9583794698104608,合理诉求,0,64.99797514777433,56.88193748364041,90.97331664344252,7.415240407838222,0.125,0.16363636363636364,0.2770012706480305,0.0
3,0,0,12.178,169,53,183947,183603,-1,-134076,未知,Vendor Consultation,-81879,388.6,Household Goods,-1,C,Receiver,0.91107599,0.949924301,0.0,0.970714713,37.35,351.25,0,6,11,1,0,0.9038857436953164,2,245.51675496688745,203.0566087613293,9.159061277705344,诉求偏高,1,79.91551653024653,2.1517283557910125,110.28977831450648,0.0,0.42857142857142855,0.0,0.6666666666666666,0.0
2,0,0,10.631,192,229,227346,225290,-1,233899,未知,Internal Software,618974,213.24,Hardware,1,B,Consigner,51.33978219,0.959339075,3.410834139,0.925163223,162.45,50.79000000000002,0,2,9,0,6,0.2381823297692741,2,337.5425900900901,242.46427917620136,0.3107372285102479,合理诉求,0,57.190156302411594,5.327815832683728,93.95808297694902,0.0,0.1951219512195122,0.0,0.2585987261146497,0.0
2,0,0,85.105,38,38,31799,379294,-1,427644,Damage,Call,599422,202.12,Household Goods,0,B,Consigner,0.0,0.990615652,0.0,0.961874164,68.76,133.36,1,0,11,0,5,0.6598060558084307,2,234.50764254385965,202.1543271375465,1.911697247706422,合理诉求,0,83.3897689719621,25.263443424671575,34.61341475425982,2.073346511819455,0.3442622950819672,0.13636363636363635,0.0,0.0
2,0,0,2.287,203,104,201613,9405,-1,427862,未知,Call,119310,119.03,Alcohol,0,B,Consigner,4.00035392,0.998477805,0.0,0.989941605,18.4,100.63,0,0,0,0,3,0.8454171217340166,2,262.6598440979956,205.4008314606741,5.187113402061856,诉求偏高,1,77.98200428949028,41.7710215064129,90.25550466636643,76.79807471922989,0.0,0.16,0.14285714285714285,2.0
2,0,0,0.714,246,140,74759,325603,-1,427852,Damage,Internal Software,4367,134.56,Miscellaneous Goods,0,B,Unknown,17.62225718,0.942874411,12.93484139,0.967611602,46.18,88.38,1,2,14,3,2,0.656807372175981,2,263.0759360730593,286.16632158590306,1.873251377702416,合理诉求,0,101.22638333621973,47.32739549555457,14.344500406286587,552.0071118135126,0.15555555555555556,0.1794871794871795,0.0,0.0
1,0,0,855.297,29,102,14084,150451,-1,88892,Pickup Error,Call,394837,421.27,Hardware,-1,Staff,Consigner,137.4779472,0.999963372,65.65413225,0.965974385,162.34,258.92999999999995,4,0,9,0,5,0.6146414413558999,2,365.18678651685394,367.7097959183673,1.58522101138729,合理诉求,0,26.096303953893273,131.75247857247544,57.49501745594982,2.4702794018827756,0.0,0.14444444444444443,0.11650485436893204,0.0
2,0,0,0.0,110,74,223753,88351,-1,427864,未知,Vendor Consultation,-81220,106.15,Appliances,0,B,Unknown,0.0,0.997010829,18.05616178,0.966043612,56.26,49.89000000000001,0,6,2,3,0,0.4699952896844089,2,234.3825083986562,314.3277728285078,0.8712888578414253,合理诉求,0,81.75784706625687,4.030065568527107,19.215446824856954,3.4997876949397817,0.22857142857142856,1.0,0.2222222222222222,0.0
2,0,0,848.47,1,38,101063,191912,-1,-51776,Damage,Call,64197,450.78,Pharmaceuticals,0,B,Receiver,54.01248162,0.861987711,53.16651821,0.884258856,402.76,48.01999999999998,1,0,15,1,2,0.1065264652380318,2,314.9283900226758,357.2380984340045,0.1189320388349514,合理诉求,0,56.46867108159215,30.916659204811662,0.0,1.6306231337804102,0.1947565543071161,0.09090909090909091,0.0,0.0
1,0,0,124.99,100,32,224840,345591,-1,427782,未知,Call,1595268,1513.23,Appliances,-1,B,Unknown,7.662231617,0.963871274,21.3987911,0.997131937,372.69,1140.54,0,0,2,3,6,0.7537122578854503,2,259.8581473214286,317.04852422907487,3.052102009687174,合理诉求,0,57.27817095022288,63.90878018215344,97.85383365522453,0.0,0.11627906976744186,0.15,0.5,0.0
1,0,0,4.442,231,55,143580,450068,-1,427859,未知,Mini Program,-40132,1490.8,Miscellaneous Goods,-1,C,Receiver,1.859686426,0.879639254,1.806563935,0.967645164,879.18,611.62,0,4,14,1,0,0.4102629460692246,2,258.57897379912663,242.12484633569736,0.694880592606058,合理诉求,0,134.3878730669841,119.73828509963953,0.0,2.0585097393120257,0.0,0.15384615384615385,0.0,0.5
5,1,0,77.554,178,88,114787,176303,-1,427733,Damage,Internal Software,922559,165.94,Dried Groceries,0,Not Known,Consigner,0.0,0.964429265,8.300098364,0.917457191,128.25,37.69,1,2,5,0,6,0.2271302880559238,2,231.2032466063349,279.5726457399103,0.291605415860735,合理诉求,0,84.32855411076669,84.47229319742291,1.8665818670058654,5.1456814570541125,0.1532258064516129,0.18867924528301888,0.0,0.0
2,0,0,47.073,179,0,227346,300000,-1,412451,Damage,Vendor Consultation,303754022,941.18,Jewelry,0,B,Unknown,58.65966145,0.901184686,3.194433832,0.992322796,66.88,874.3,1,6,12,3,6,0.9289402664740009,2,314.9283900226758,241.8091169977925,12.880082498526813,诉求偏高,1,70.67647680284054,72.77972456553738,72.98319314413496,146.7646800203207,0.12307692307692308,0.1551155115511551,0.2839838492597577,0.5710560625814863
3,0,0,68.673,4,179,190571,71892,-1,-17893,未知,Mini Program,484353,334.48,Alcohol,0,C,Consigner,3.119298354,0.72581717,2.937155037,0.975121407,328.88,5.600000000000023,0,4,0,0,5,0.0167424061229371,2,262.6598440979956,241.8091169977925,0.0169758700133382,合理诉求,0,54.806663405071454,49.485349035609424,25.821976575168264,47.00450450450451,0.1927710843373494,0.17578125,0.0,1.0
2,0,0,77.527,93,91,203599,410781,-1,27814,Damage,Vendor Consultation,128613,112.07,Hardware,0,C,Consigner,20.17641886,0.926994483,48.58924607,0.998376884,62.9,49.17,1,6,9,0,3,0.4387436423663782,2,255.6809150326797,359.5141019955654,0.7694835680751174,合理诉求,0,66.03487600341089,38.505165923256534,85.57714367651276,3.789035746952247,0.2631578947368421,0.3870967741935484,0.0,0.2
2,0,0,282.851,25,134,87742,72908,-1,227246,Pickup Error,Call,797516,316.04,Fresh,-1,B,Consigner,42.18275865,0.984315756,55.44239732,0.999144534,124.91,191.13,4,0,7,0,6,0.6047652195924565,1,318.8163908045977,369.6626315789474,1.5179890397903264,合理诉求,0,93.63957198321377,28.936543375180097,20.049802417536455,17.780269989615785,0.20306513409961685,0.15384615384615385,0.5,0.0
2,0,0,36.734,25,25,152710,325413,-1,427819,未知,Call,310047,148.79,Documents & Bills,1,B,Consigner,78.56944933,0.994546443,143.1418836,0.999382,48.87,99.92,0,0,4,0,5,0.6715505074265744,2,342.5651168224299,433.8183518930958,2.0036093843994385,合理诉求,0,83.86937977961351,58.087333342513965,67.8378867951636,2.269802450460189,0.2,0.14,0.5,0.0
2,1,0,39.468,15,39,51016,381721,-1,-202495,未知,Call,30988,131.0,"Apparel, Footwear & Accessories",0,C,Unknown,8.764098562,0.998089482,0.0,0.955577347,12.71,118.29,0,0,1,3,2,0.9029770992366412,2,256.57645454545457,210.74114498141265,8.62800875273523,诉求偏高,1,89.49999870475494,44.92391936878398,2.339410502430703,5.508756070402918,0.025,0.0,0.3333333333333333,0.0
2,0,0,146.714,101,178,198173,151063,-1,-22050,Damage,Internal Software,75697,415.52,Pharmaceuticals,1,C,Receiver,4.182197361,0.998914144,25.80711571,0.977215126,285.04,130.47999999999996,1,2,15,1,2,0.3140161725067384,2,260.56041860465115,308.9088340807175,0.4561599776255067,合理诉求,0,81.00576914480804,79.44547011820596,51.660768886412136,17.659952413545845,0.2,0.2088167053364269,0.0,0.0
2,0,0,681.706,253,187,199487,359800,-1,427832,Suspected Lost,Internal Software,209836,291.86,Documents & Bills,-1,B,Consigner,24.51450304,0.96343856,51.07502349,0.972700567,156.34,135.52,6,2,4,0,4,0.4643322140752415,2,315.07662895927604,362.3371677559913,0.8613194356171349,合理诉求,0,90.52809169336464,71.88596724815473,46.449960598896766,231.62784639625903,0.125,0.21212121212121213,0.0,0.0
2,0,0,5.544,0,107,197207,3695,-1,-23555,Damage,Call,588626,1689.2,Pharmaceuticals,0,C,Receiver,75.22037277,0.998910096,25.44370212,0.94410042,575.18,1114.02,1,0,15,1,5,0.6594956192280369,2,327.91839912280705,311.71078125,1.9334582942830367,合理诉求,0,59.67839024303292,73.12014956275614,171.5123101027328,0.0,0.17973856209150327,0.18461538461538463,0.0,0.0
2,0,0,348.207,11,226,227346,332906,-1,-36249,Damage,Call,2332252,445.15,Dried Groceries,-1,B,Consigner,27.678558,0.999244361,11.57834138,0.9947806,432.59,12.560000000000002,1,0,5,0,6,0.0282152083567336,2,305.00610738255034,286.16632158590306,0.0289674577365714,合理诉求,0,46.140341664130425,20.237129238822007,90.97331664344252,62.249711096470875,0.1724137931034483,0.1568627450980392,0.2770012706480305,0.0
2,0,0,645.619,99,221,223753,453758,-1,-111073,Suspected Lost,Call,359626073,2346.64,"Apparel, Footwear & Accessories",0,C,Consigner,138.2467086,0.990001763,77.84620518,0.999918891,518.67,1827.97,6,0,1,0,6,0.7789733406061433,2,369.7758093126386,372.0839508928572,3.5175592202744053,合理诉求,0,78.45694999951768,124.92080405843552,23.45368730087263,339.28715278475414,0.19491525423728814,0.3333333333333333,0.2222222222222222,0.3888888888888889
2,1,0,14.852,137,222,104657,38904,-1,427744,未知,Call,-64820,109.69,Pharmaceuticals,-1,C,Receiver,0.500016848,0.976324781,0.0,0.962702176,13.74,95.95,0,0,15,1,0,0.8747378977117332,2,243.63325991189427,202.1543271375465,6.509497964721845,诉求偏高,1,58.54563713396292,113.22483107986605,0.0,12.905043875294284,0.16049382716049382,0.1674641148325359,0.0,0.0
3,0,0,53.433,43,218,137790,96298,1,427855,未知,Internal Software,388989,100.63,Jewelry,-1,C,Receiver,13.68579021,0.977005535,9.243595634,0.99818849,15.86,84.77,0,2,12,1,5,0.8423929245751763,2,275.0112253829322,280.7192633928572,5.027876631079478,诉求偏高,1,46.36947617845506,43.544720918424105,16.02510900933162,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0
2,0,0,0.0,9,164,182270,56337,-1,427810,Damage,Internal Software,136052,458.53,Miscellaneous Goods,0,B,Receiver,21.04893882,0.97365812,53.57220013,0.938991494,186.02,272.51,1,2,14,1,3,0.5943122587398861,2,320.4258389261745,364.7963982102908,1.457116885894557,合理诉求,0,165.7189684680856,49.08316346381199,73.94753652761482,0.5390551524922746,0.21212121212121213,0.14583333333333334,0.0,0.0
2,0,0,9.369,243,31,113135,69493,-1,427857,未知,Call,183155,288.24,Pharmaceuticals,1,C,Consigner,0.0,0.953335162,0.266037069,0.974062608,49.29,238.95,0,0,15,0,4,0.8289966694421315,2,234.3825083986562,201.4001850481125,4.751441638496719,合理诉求,0,90.27412470813844,50.93881193344123,8.219392495335786,90.91021130480718,0.18518518518518517,0.13043478260869565,0.42857142857142855,1.0
2,0,0,0.0,37,264,32745,133217,-1,427855,未知,Call,6677,131.78,Miscellaneous Goods,0,C,Receiver,32.34484212,0.996806455,9.142276403,0.980874746,32.88,98.9,0,0,14,1,2,0.7504932463196237,2,319.19109619686805,280.7192633928572,2.9191263282172373,合理诉求,0,48.586072117333146,73.83360147542271,1.1906125627909754,1.8761046100995764,0.045454545454545456,0.0,0.5,0.0
3,0,1,498.589,88,272,1605,24248,-1,427861,Pickup Error,Internal Software,94108,278.13,Miscellaneous Goods,0,C,Receiver,30.06966138,0.993356301,39.6940488,0.996823145,218.03,60.1,4,2,14,1,3,0.2160860029482616,2,299.41616438356164,325.4023214285714,0.2743916358489704,合理诉求,0,116.52863038936586,55.95257339658332,1.8216312341736687,0.0,0.09259259259259259,0.17647058823529413,0.0,0.0
2,0,0,893.729,3,179,133972,209351,-1,54180,未知,Vendor Consultation,732862,107.43,Household Goods,-1,C,Receiver,39.84047677,0.98180852,11.58489626,0.961039282,76.98,30.450000000000003,0,6,11,1,6,0.2834403797821838,2,318.8163908045977,281.7043973214286,0.3904847396768402,合理诉求,0,44.798375933817155,56.47795679896434,3.539626116156018,4.792074726470834,0.14383561643835616,0.17254901960784313,1.3333333333333333,0.0
2,1,0,0.0,175,189,227346,145743,-1,427727,Damage,Mini Program,882711,933.55,Documents & Bills,-1,Not Known,Consigner,44.51873449,0.960883462,4.001234406,0.899174619,530.82,402.7299999999999,1,4,4,0,6,0.4313962830057307,2,335.2251025056948,241.8091169977925,0.7572674965213791,合理诉求,0,27.017725368856617,50.136900233318244,72.98319314413496,0.0,0.25,0.10909090909090909,0.2839838492597577,0.0
1,0,0,136.424,218,151,42471,404076,-1,427848,Damage,Mini Program,-31813,758.42,Miscellaneous Goods,-1,B,Consigner,110.0554505,0.999099765,79.14182271,0.967755331,263.43,494.99,1,4,14,0,0,0.652659476279634,2,374.0520222222222,353.96815909090907,1.8719131717278676,合理诉求,0,68.86517086797929,60.73812234529324,95.14873552868885,7.726528897471594,0.3235294117647059,0.08552631578947369,0.65,0.0
2,0,0,219.243,4,25,220221,70844,-1,66335,Pickup Error,Vendor Consultation,1810137,543.26,Hardware,0,B,Consigner,18.0712734,0.994459101,17.05823171,0.953696787,153.23,390.03,4,6,9,0,6,0.7179435261200898,2,255.6809150326797,314.3277728285078,2.5288854308500293,合理诉求,0,52.13535327961997,58.087333342513965,2.1928869619546183,103.65,0.13291139240506328,0.14,2.0,2.0
2,0,0,206.176,150,102,121880,86123,-1,427861,未知,Call,805125,1776.78,Documents & Bills,0,B,Consigner,86.92812103,0.992437662,0.728347809,0.978227495,827.99,948.79,0,0,4,0,6,0.5339940791769381,2,363.2431111111111,249.62091903719912,1.1445132028130616,合理诉求,0,60.400598266728345,109.34761200897543,442.07,0.0,0.22727272727272727,0.22727272727272727,0.0,0.0
2,0,0,163.83,118,169,84428,351615,-1,427627,未知,Call,797026,413.99,Alcohol,-1,C,Receiver,3.006875695,0.950014026,7.16920442,0.988709296,298.42,115.57,0,0,0,1,6,0.2791613323993333,2,281.3449339207049,270.95794520547946,0.3859795604836016,合理诉求,0,53.14439242584009,20.95489907174647,44.42649317362578,100.75342875965742,0.0,0.3333333333333333,0.6666666666666666,0.0
